creationDate,startDate,endDate,value
2023-10-02 12:00:54 +0100,2023-10-02 12:00:49 +0100,2023-10-02 12:00:49 +0100,119
2023-10-02 12:00:58 +0100,2023-10-02 12:00:54 +0100,2023-10-02 12:00:54 +0100,119
2023-10-02 12:01:08 +0100,2023-10-02 12:01:08 +0100,2023-10-02 12:01:08 +0100,120
2023-10-02 12:01:13 +0100,2023-10-02 12:01:11 +0100,2023-10-02 12:01:11 +0100,115
2023-10-02 12:01:18 +0100,2023-10-02 12:01:14 +0100,2023-10-02 12:01:14 +0100,111
2023-10-02 12:01:24 +0100,2023-10-02 12:01:20 +0100,2023-10-02 12:01:20 +0100,111
2023-10-02 12:02:19 +0100,2023-10-02 12:02:18 +0100,2023-10-02 12:02:18 +0100,129
2023-10-02 12:02:24 +0100,2023-10-02 12:02:19 +0100,2023-10-02 12:02:19 +0100,129
2023-10-02 12:02:28 +0100,2023-10-02 12:02:28 +0100,2023-10-02 12:02:28 +0100,125
2023-10-02 12:02:33 +0100,2023-10-02 12:02:33 +0100,2023-10-02 12:02:33 +0100,123
2023-10-02 12:02:38 +0100,2023-10-02 12:02:34 +0100,2023-10-02 12:02:34 +0100,123
2023-10-02 12:02:43 +0100,2023-10-02 12:02:43 +0100,2023-10-02 12:02:43 +0100,118
2023-10-02 12:02:49 +0100,2023-10-02 12:02:48 +0100,2023-10-02 12:02:48 +0100,117
2023-10-02 12:02:54 +0100,2023-10-02 12:02:49 +0100,2023-10-02 12:02:49 +0100,115
2023-10-02 12:02:58 +0100,2023-10-02 12:02:54 +0100,2023-10-02 12:02:54 +0100,115
2023-10-02 12:03:03 +0100,2023-10-02 12:02:59 +0100,2023-10-02 12:02:59 +0100,115
2023-10-02 12:03:08 +0100,2023-10-02 12:03:04 +0100,2023-10-02 12:03:04 +0100,116
2023-10-02 12:03:13 +0100,2023-10-02 12:03:09 +0100,2023-10-02 12:03:09 +0100,124
2023-10-02 12:03:24 +0100,2023-10-02 12:03:21 +0100,2023-10-02 12:03:21 +0100,133
2023-10-02 12:03:29 +0100,2023-10-02 12:03:26 +0100,2023-10-02 12:03:26 +0100,131
2023-10-02 12:03:34 +0100,2023-10-02 12:03:33 +0100,2023-10-02 12:03:33 +0100,125
2023-10-02 12:03:39 +0100,2023-10-02 12:03:38 +0100,2023-10-02 12:03:38 +0100,129
2023-10-02 12:03:44 +0100,2023-10-02 12:03:40 +0100,2023-10-02 12:03:40 +0100,129
2023-10-02 12:03:49 +0100,2023-10-02 12:03:46 +0100,2023-10-02 12:03:46 +0100,123
2023-10-02 12:03:54 +0100,2023-10-02 12:03:49 +0100,2023-10-02 12:03:49 +0100,121
2023-10-02 12:03:59 +0100,2023-10-02 12:03:54 +0100,2023-10-02 12:03:54 +0100,118
2023-10-02 12:04:04 +0100,2023-10-02 12:04:03 +0100,2023-10-02 12:04:03 +0100,105
2023-10-02 12:04:09 +0100,2023-10-02 12:04:04 +0100,2023-10-02 12:04:04 +0100,104
2023-10-02 12:04:14 +0100,2023-10-02 12:04:13 +0100,2023-10-02 12:04:13 +0100,114
2023-10-02 12:04:18 +0100,2023-10-02 12:04:14 +0100,2023-10-02 12:04:14 +0100,114
2023-10-02 12:04:23 +0100,2023-10-02 12:04:19 +0100,2023-10-02 12:04:19 +0100,119
2023-10-02 12:04:38 +0100,2023-10-02 12:04:38 +0100,2023-10-02 12:04:38 +0100,128
2023-10-02 12:04:43 +0100,2023-10-02 12:04:41 +0100,2023-10-02 12:04:41 +0100,127
2023-10-02 12:04:49 +0100,2023-10-02 12:04:48 +0100,2023-10-02 12:04:48 +0100,127
2023-10-02 12:04:54 +0100,2023-10-02 12:04:49 +0100,2023-10-02 12:04:49 +0100,127
2023-10-02 12:04:59 +0100,2023-10-02 12:04:58 +0100,2023-10-02 12:04:58 +0100,119
2023-10-02 12:05:04 +0100,2023-10-02 12:05:01 +0100,2023-10-02 12:05:01 +0100,119
2023-10-02 12:05:09 +0100,2023-10-02 12:05:05 +0100,2023-10-02 12:05:05 +0100,118
2023-10-02 12:05:14 +0100,2023-10-02 12:05:09 +0100,2023-10-02 12:05:09 +0100,115
2023-10-02 12:05:19 +0100,2023-10-02 12:05:14 +0100,2023-10-02 12:05:14 +0100,118
2023-10-02 12:05:24 +0100,2023-10-02 12:05:19 +0100,2023-10-02 12:05:19 +0100,122
2023-10-02 12:05:29 +0100,2023-10-02 12:05:24 +0100,2023-10-02 12:05:24 +0100,130
2023-10-02 12:05:39 +0100,2023-10-02 12:05:38 +0100,2023-10-02 12:05:38 +0100,137
2023-10-02 12:05:44 +0100,2023-10-02 12:05:42 +0100,2023-10-02 12:05:42 +0100,131
2023-10-02 12:05:49 +0100,2023-10-02 12:05:48 +0100,2023-10-02 12:05:48 +0100,125
2023-10-02 12:05:54 +0100,2023-10-02 12:05:50 +0100,2023-10-02 12:05:50 +0100,123
2023-10-02 12:05:58 +0100,2023-10-02 12:05:58 +0100,2023-10-02 12:05:58 +0100,124
2023-10-02 12:06:03 +0100,2023-10-02 12:06:03 +0100,2023-10-02 12:06:03 +0100,125
2023-10-02 12:06:08 +0100,2023-10-02 12:06:08 +0100,2023-10-02 12:06:08 +0100,124
2023-10-02 12:06:13 +0100,2023-10-02 12:06:11 +0100,2023-10-02 12:06:11 +0100,124
2023-10-02 12:06:19 +0100,2023-10-02 12:06:15 +0100,2023-10-02 12:06:15 +0100,119
2023-10-02 12:06:24 +0100,2023-10-02 12:06:19 +0100,2023-10-02 12:06:19 +0100,118
2023-10-02 12:06:28 +0100,2023-10-02 12:06:24 +0100,2023-10-02 12:06:24 +0100,120
2023-10-02 12:06:33 +0100,2023-10-02 12:06:29 +0100,2023-10-02 12:06:29 +0100,129
2023-10-02 12:06:44 +0100,2023-10-02 12:06:43 +0100,2023-10-02 12:06:43 +0100,135
2023-10-02 12:06:49 +0100,2023-10-02 12:06:45 +0100,2023-10-02 12:06:45 +0100,133
2023-10-02 12:06:54 +0100,2023-10-02 12:06:49 +0100,2023-10-02 12:06:49 +0100,131
2023-10-02 12:06:59 +0100,2023-10-02 12:06:56 +0100,2023-10-02 12:06:56 +0100,130
2023-10-02 12:07:04 +0100,2023-10-02 12:06:59 +0100,2023-10-02 12:06:59 +0100,132
2023-10-02 12:07:09 +0100,2023-10-02 12:07:08 +0100,2023-10-02 12:07:08 +0100,129
2023-10-02 12:07:14 +0100,2023-10-02 12:07:13 +0100,2023-10-02 12:07:13 +0100,124
2023-10-02 12:07:19 +0100,2023-10-02 12:07:15 +0100,2023-10-02 12:07:15 +0100,124
2023-10-02 12:07:24 +0100,2023-10-02 12:07:20 +0100,2023-10-02 12:07:20 +0100,124
2023-10-02 12:07:29 +0100,2023-10-02 12:07:24 +0100,2023-10-02 12:07:24 +0100,123
2023-10-02 12:07:34 +0100,2023-10-02 12:07:29 +0100,2023-10-02 12:07:29 +0100,124
2023-10-02 12:07:39 +0100,2023-10-02 12:07:38 +0100,2023-10-02 12:07:38 +0100,144
2023-10-02 12:07:43 +0100,2023-10-02 12:07:39 +0100,2023-10-02 12:07:39 +0100,144
2023-10-02 12:07:48 +0100,2023-10-02 12:07:44 +0100,2023-10-02 12:07:44 +0100,144
2023-10-02 12:07:53 +0100,2023-10-02 12:07:53 +0100,2023-10-02 12:07:53 +0100,131
2023-10-02 12:07:58 +0100,2023-10-02 12:07:58 +0100,2023-10-02 12:07:58 +0100,127
2023-10-02 12:08:03 +0100,2023-10-02 12:08:00 +0100,2023-10-02 12:08:00 +0100,126
2023-10-02 12:08:08 +0100,2023-10-02 12:08:08 +0100,2023-10-02 12:08:08 +0100,124
2023-10-02 12:08:13 +0100,2023-10-02 12:08:12 +0100,2023-10-02 12:08:12 +0100,122
2023-10-02 12:08:19 +0100,2023-10-02 12:08:14 +0100,2023-10-02 12:08:14 +0100,124
2023-10-02 12:08:24 +0100,2023-10-02 12:08:19 +0100,2023-10-02 12:08:19 +0100,123
2023-10-02 12:08:29 +0100,2023-10-02 12:08:28 +0100,2023-10-02 12:08:28 +0100,123
2023-10-02 12:08:34 +0100,2023-10-02 12:08:29 +0100,2023-10-02 12:08:29 +0100,122
2023-10-02 12:08:39 +0100,2023-10-02 12:08:34 +0100,2023-10-02 12:08:34 +0100,119
2023-10-02 12:08:44 +0100,2023-10-02 12:08:39 +0100,2023-10-02 12:08:39 +0100,121
2023-10-02 12:08:49 +0100,2023-10-02 12:08:48 +0100,2023-10-02 12:08:48 +0100,141
2023-10-02 12:08:54 +0100,2023-10-02 12:08:49 +0100,2023-10-02 12:08:49 +0100,141
2023-10-02 12:08:59 +0100,2023-10-02 12:08:58 +0100,2023-10-02 12:08:58 +0100,129
2023-10-02 12:09:04 +0100,2023-10-02 12:09:02 +0100,2023-10-02 12:09:02 +0100,124
2023-10-02 12:09:09 +0100,2023-10-02 12:09:04 +0100,2023-10-02 12:09:04 +0100,122
2023-10-02 12:09:14 +0100,2023-10-02 12:09:13 +0100,2023-10-02 12:09:13 +0100,125
2023-10-02 12:09:19 +0100,2023-10-02 12:09:14 +0100,2023-10-02 12:09:14 +0100,125
2023-10-02 12:09:24 +0100,2023-10-02 12:09:19 +0100,2023-10-02 12:09:19 +0100,123
2023-10-02 12:09:28 +0100,2023-10-02 12:09:28 +0100,2023-10-02 12:09:28 +0100,122
2023-10-02 12:09:33 +0100,2023-10-02 12:09:29 +0100,2023-10-02 12:09:29 +0100,122
2023-10-02 12:09:38 +0100,2023-10-02 12:09:34 +0100,2023-10-02 12:09:34 +0100,123
2023-10-02 12:09:43 +0100,2023-10-02 12:09:39 +0100,2023-10-02 12:09:39 +0100,126
2023-10-02 12:09:48 +0100,2023-10-02 12:09:44 +0100,2023-10-02 12:09:44 +0100,132
2023-10-02 12:09:53 +0100,2023-10-02 12:09:53 +0100,2023-10-02 12:09:53 +0100,142
2023-10-02 12:09:58 +0100,2023-10-02 12:09:54 +0100,2023-10-02 12:09:54 +0100,141
2023-10-02 12:10:04 +0100,2023-10-02 12:10:03 +0100,2023-10-02 12:10:03 +0100,148
2023-10-02 12:10:09 +0100,2023-10-02 12:10:04 +0100,2023-10-02 12:10:04 +0100,148
2023-10-02 12:10:14 +0100,2023-10-02 12:10:09 +0100,2023-10-02 12:10:09 +0100,147
2023-10-02 12:10:19 +0100,2023-10-02 12:10:18 +0100,2023-10-02 12:10:18 +0100,133
2023-10-02 12:10:24 +0100,2023-10-02 12:10:20 +0100,2023-10-02 12:10:20 +0100,130
2023-10-02 12:10:29 +0100,2023-10-02 12:10:26 +0100,2023-10-02 12:10:26 +0100,130
2023-10-02 12:10:34 +0100,2023-10-02 12:10:33 +0100,2023-10-02 12:10:33 +0100,124
2023-10-02 12:10:39 +0100,2023-10-02 12:10:38 +0100,2023-10-02 12:10:38 +0100,121
2023-10-02 12:10:44 +0100,2023-10-02 12:10:42 +0100,2023-10-02 12:10:42 +0100,117
2023-10-02 12:10:49 +0100,2023-10-02 12:10:48 +0100,2023-10-02 12:10:48 +0100,110
2023-10-02 12:10:54 +0100,2023-10-02 12:10:52 +0100,2023-10-02 12:10:52 +0100,107
2023-10-02 12:10:59 +0100,2023-10-02 12:10:54 +0100,2023-10-02 12:10:54 +0100,105
2023-10-02 12:11:04 +0100,2023-10-02 12:10:59 +0100,2023-10-02 12:10:59 +0100,108
2023-10-02 12:11:09 +0100,2023-10-02 12:11:06 +0100,2023-10-02 12:11:06 +0100,123
2023-10-02 12:11:13 +0100,2023-10-02 12:11:09 +0100,2023-10-02 12:11:09 +0100,129
2023-10-02 12:11:28 +0100,2023-10-02 12:11:25 +0100,2023-10-02 12:11:25 +0100,135
2023-10-02 12:11:38 +0100,2023-10-02 12:11:38 +0100,2023-10-02 12:11:38 +0100,133
2023-10-02 12:11:43 +0100,2023-10-02 12:11:42 +0100,2023-10-02 12:11:42 +0100,135
2023-10-02 12:11:49 +0100,2023-10-02 12:11:44 +0100,2023-10-02 12:11:44 +0100,135
2023-10-02 12:11:54 +0100,2023-10-02 12:11:53 +0100,2023-10-02 12:11:53 +0100,124
2023-10-02 12:11:59 +0100,2023-10-02 12:11:55 +0100,2023-10-02 12:11:55 +0100,124
2023-10-02 12:12:04 +0100,2023-10-02 12:12:03 +0100,2023-10-02 12:12:03 +0100,114
2023-10-02 12:12:09 +0100,2023-10-02 12:12:07 +0100,2023-10-02 12:12:07 +0100,111
2023-10-02 12:12:14 +0100,2023-10-02 12:12:11 +0100,2023-10-02 12:12:11 +0100,110
2023-10-02 12:12:19 +0100,2023-10-02 12:12:14 +0100,2023-10-02 12:12:14 +0100,111
2023-10-02 12:12:24 +0100,2023-10-02 12:12:19 +0100,2023-10-02 12:12:19 +0100,116
2023-10-02 12:12:29 +0100,2023-10-02 12:12:24 +0100,2023-10-02 12:12:24 +0100,124
2023-10-02 12:12:34 +0100,2023-10-02 12:12:29 +0100,2023-10-02 12:12:29 +0100,129
2023-10-02 12:12:54 +0100,2023-10-02 12:12:53 +0100,2023-10-02 12:12:53 +0100,134
2023-10-02 12:12:58 +0100,2023-10-02 12:12:58 +0100,2023-10-02 12:12:58 +0100,131
2023-10-02 12:13:03 +0100,2023-10-02 12:13:03 +0100,2023-10-02 12:13:03 +0100,135
2023-10-02 12:13:08 +0100,2023-10-02 12:13:04 +0100,2023-10-02 12:13:04 +0100,135
2023-10-02 12:13:13 +0100,2023-10-02 12:13:09 +0100,2023-10-02 12:13:09 +0100,133
2023-10-02 12:13:18 +0100,2023-10-02 12:13:18 +0100,2023-10-02 12:13:18 +0100,127
2023-10-02 12:13:23 +0100,2023-10-02 12:13:21 +0100,2023-10-02 12:13:21 +0100,124
2023-10-02 12:13:29 +0100,2023-10-02 12:13:27 +0100,2023-10-02 12:13:27 +0100,118
2023-10-02 12:13:34 +0100,2023-10-02 12:13:30 +0100,2023-10-02 12:13:30 +0100,117
2023-10-02 12:13:38 +0100,2023-10-02 12:13:37 +0100,2023-10-02 12:13:37 +0100,115
2023-10-02 12:13:44 +0100,2023-10-02 12:13:39 +0100,2023-10-02 12:13:39 +0100,114
2023-10-02 12:13:49 +0100,2023-10-02 12:13:48 +0100,2023-10-02 12:13:48 +0100,116
2023-10-02 12:13:54 +0100,2023-10-02 12:13:53 +0100,2023-10-02 12:13:53 +0100,113
2023-10-02 12:13:59 +0100,2023-10-02 12:13:54 +0100,2023-10-02 12:13:54 +0100,112
2023-10-02 12:14:04 +0100,2023-10-02 12:14:03 +0100,2023-10-02 12:14:03 +0100,113
2023-10-02 12:14:09 +0100,2023-10-02 12:14:07 +0100,2023-10-02 12:14:07 +0100,112
2023-10-02 12:14:14 +0100,2023-10-02 12:14:13 +0100,2023-10-02 12:14:13 +0100,103
2023-10-02 12:14:19 +0100,2023-10-02 12:14:14 +0100,2023-10-02 12:14:14 +0100,103
2023-10-02 12:14:24 +0100,2023-10-02 12:14:19 +0100,2023-10-02 12:14:19 +0100,106
2023-10-02 12:14:29 +0100,2023-10-02 12:14:25 +0100,2023-10-02 12:14:25 +0100,115
2023-10-02 12:14:34 +0100,2023-10-02 12:14:29 +0100,2023-10-02 12:14:29 +0100,123
2023-10-02 12:14:39 +0100,2023-10-02 12:14:38 +0100,2023-10-02 12:14:38 +0100,137
2023-10-02 12:14:43 +0100,2023-10-02 12:14:40 +0100,2023-10-02 12:14:40 +0100,137
2023-10-02 12:14:48 +0100,2023-10-02 12:14:48 +0100,2023-10-02 12:14:48 +0100,133
2023-10-02 12:14:53 +0100,2023-10-02 12:14:53 +0100,2023-10-02 12:14:53 +0100,136
2023-10-02 12:14:58 +0100,2023-10-02 12:14:56 +0100,2023-10-02 12:14:56 +0100,133
2023-10-02 12:15:03 +0100,2023-10-02 12:14:59 +0100,2023-10-02 12:14:59 +0100,128
2023-10-02 12:15:08 +0100,2023-10-02 12:15:08 +0100,2023-10-02 12:15:08 +0100,128
2023-10-02 12:15:13 +0100,2023-10-02 12:15:10 +0100,2023-10-02 12:15:10 +0100,128
2023-10-02 12:15:19 +0100,2023-10-02 12:15:18 +0100,2023-10-02 12:15:18 +0100,130
2023-10-02 12:15:24 +0100,2023-10-02 12:15:23 +0100,2023-10-02 12:15:23 +0100,128
2023-10-02 12:15:29 +0100,2023-10-02 12:15:28 +0100,2023-10-02 12:15:28 +0100,126
2023-10-02 12:15:34 +0100,2023-10-02 12:15:29 +0100,2023-10-02 12:15:29 +0100,126
2023-10-02 12:15:39 +0100,2023-10-02 12:15:34 +0100,2023-10-02 12:15:34 +0100,124
2023-10-02 12:15:44 +0100,2023-10-02 12:15:39 +0100,2023-10-02 12:15:39 +0100,121
2023-10-02 12:15:49 +0100,2023-10-02 12:15:44 +0100,2023-10-02 12:15:44 +0100,121
2023-10-02 12:15:54 +0100,2023-10-02 12:15:49 +0100,2023-10-02 12:15:49 +0100,122
2023-10-02 12:15:59 +0100,2023-10-02 12:15:54 +0100,2023-10-02 12:15:54 +0100,121
2023-10-02 12:16:04 +0100,2023-10-02 12:15:59 +0100,2023-10-02 12:15:59 +0100,126
2023-10-02 12:16:24 +0100,2023-10-02 12:16:23 +0100,2023-10-02 12:16:23 +0100,138
2023-10-02 12:16:28 +0100,2023-10-02 12:16:28 +0100,2023-10-02 12:16:28 +0100,130
2023-10-02 12:16:33 +0100,2023-10-02 12:16:30 +0100,2023-10-02 12:16:30 +0100,127
2023-10-02 12:16:38 +0100,2023-10-02 12:16:34 +0100,2023-10-02 12:16:34 +0100,124
2023-10-02 12:16:43 +0100,2023-10-02 12:16:41 +0100,2023-10-02 12:16:41 +0100,130
2023-10-02 12:16:48 +0100,2023-10-02 12:16:44 +0100,2023-10-02 12:16:44 +0100,131
2023-10-02 12:16:53 +0100,2023-10-02 12:16:49 +0100,2023-10-02 12:16:49 +0100,130
2023-10-02 12:16:58 +0100,2023-10-02 12:16:54 +0100,2023-10-02 12:16:54 +0100,131
2023-10-02 12:17:04 +0100,2023-10-02 12:17:03 +0100,2023-10-02 12:17:03 +0100,129
2023-10-02 12:17:09 +0100,2023-10-02 12:17:08 +0100,2023-10-02 12:17:08 +0100,133
2023-10-02 12:17:14 +0100,2023-10-02 12:17:09 +0100,2023-10-02 12:17:09 +0100,134
2023-10-02 12:17:19 +0100,2023-10-02 12:17:14 +0100,2023-10-02 12:17:14 +0100,133
2023-10-02 12:17:24 +0100,2023-10-02 12:17:21 +0100,2023-10-02 12:17:21 +0100,125
2023-10-02 12:17:29 +0100,2023-10-02 12:17:24 +0100,2023-10-02 12:17:24 +0100,125
2023-10-02 12:17:34 +0100,2023-10-02 12:17:29 +0100,2023-10-02 12:17:29 +0100,127
2023-10-02 12:17:49 +0100,2023-10-02 12:17:48 +0100,2023-10-02 12:17:48 +0100,134
2023-10-02 12:17:54 +0100,2023-10-02 12:17:51 +0100,2023-10-02 12:17:51 +0100,132
2023-10-02 12:17:59 +0100,2023-10-02 12:17:58 +0100,2023-10-02 12:17:58 +0100,140
2023-10-02 12:18:04 +0100,2023-10-02 12:17:59 +0100,2023-10-02 12:17:59 +0100,140
2023-10-02 12:18:09 +0100,2023-10-02 12:18:04 +0100,2023-10-02 12:18:04 +0100,136
2023-10-02 12:18:13 +0100,2023-10-02 12:18:13 +0100,2023-10-02 12:18:13 +0100,135
2023-10-02 12:18:18 +0100,2023-10-02 12:18:18 +0100,2023-10-02 12:18:18 +0100,133
2023-10-02 12:18:23 +0100,2023-10-02 12:18:22 +0100,2023-10-02 12:18:22 +0100,132
2023-10-02 12:18:28 +0100,2023-10-02 12:18:24 +0100,2023-10-02 12:18:24 +0100,132
2023-10-02 12:18:33 +0100,2023-10-02 12:18:29 +0100,2023-10-02 12:18:29 +0100,134
2023-10-02 12:18:38 +0100,2023-10-02 12:18:34 +0100,2023-10-02 12:18:34 +0100,133
2023-10-02 12:18:43 +0100,2023-10-02 12:18:39 +0100,2023-10-02 12:18:39 +0100,129
2023-10-02 12:18:49 +0100,2023-10-02 12:18:44 +0100,2023-10-02 12:18:44 +0100,133
2023-10-02 12:18:59 +0100,2023-10-02 12:18:58 +0100,2023-10-02 12:18:58 +0100,138
2023-10-02 12:19:04 +0100,2023-10-02 12:19:01 +0100,2023-10-02 12:19:01 +0100,140
2023-10-02 12:19:09 +0100,2023-10-02 12:19:08 +0100,2023-10-02 12:19:08 +0100,143
2023-10-02 12:19:14 +0100,2023-10-02 12:19:10 +0100,2023-10-02 12:19:10 +0100,143
2023-10-02 12:19:19 +0100,2023-10-02 12:19:15 +0100,2023-10-02 12:19:15 +0100,140
2023-10-02 12:19:24 +0100,2023-10-02 12:19:23 +0100,2023-10-02 12:19:23 +0100,138
2023-10-02 12:19:29 +0100,2023-10-02 12:19:24 +0100,2023-10-02 12:19:24 +0100,138
2023-10-02 12:19:34 +0100,2023-10-02 12:19:32 +0100,2023-10-02 12:19:32 +0100,131
2023-10-02 12:19:39 +0100,2023-10-02 12:19:34 +0100,2023-10-02 12:19:34 +0100,131
2023-10-02 12:19:44 +0100,2023-10-02 12:19:41 +0100,2023-10-02 12:19:41 +0100,133
2023-10-02 12:19:49 +0100,2023-10-02 12:19:45 +0100,2023-10-02 12:19:45 +0100,133
2023-10-02 12:19:54 +0100,2023-10-02 12:19:50 +0100,2023-10-02 12:19:50 +0100,123
2023-10-02 12:19:58 +0100,2023-10-02 12:19:54 +0100,2023-10-02 12:19:54 +0100,125
2023-10-02 12:20:03 +0100,2023-10-02 12:19:59 +0100,2023-10-02 12:19:59 +0100,125
2023-10-02 12:20:08 +0100,2023-10-02 12:20:04 +0100,2023-10-02 12:20:04 +0100,131
2023-10-02 12:20:28 +0100,2023-10-02 12:20:28 +0100,2023-10-02 12:20:28 +0100,115
2023-10-02 12:20:34 +0100,2023-10-02 12:20:29 +0100,2023-10-02 12:20:29 +0100,116
2023-10-02 12:20:39 +0100,2023-10-02 12:20:38 +0100,2023-10-02 12:20:38 +0100,122
2023-10-02 12:20:44 +0100,2023-10-02 12:20:41 +0100,2023-10-02 12:20:41 +0100,121
2023-10-02 12:20:49 +0100,2023-10-02 12:20:44 +0100,2023-10-02 12:20:44 +0100,122
2023-10-02 12:20:54 +0100,2023-10-02 12:20:49 +0100,2023-10-02 12:20:49 +0100,121
2023-10-02 12:20:59 +0100,2023-10-02 12:20:58 +0100,2023-10-02 12:20:58 +0100,126
2023-10-02 12:21:04 +0100,2023-10-02 12:20:59 +0100,2023-10-02 12:20:59 +0100,126
2023-10-02 12:21:09 +0100,2023-10-02 12:21:04 +0100,2023-10-02 12:21:04 +0100,126
2023-10-02 12:21:14 +0100,2023-10-02 12:21:09 +0100,2023-10-02 12:21:09 +0100,126
2023-10-02 12:21:19 +0100,2023-10-02 12:21:18 +0100,2023-10-02 12:21:18 +0100,134
2023-10-02 12:21:24 +0100,2023-10-02 12:21:23 +0100,2023-10-02 12:21:23 +0100,139
2023-10-02 12:21:29 +0100,2023-10-02 12:21:25 +0100,2023-10-02 12:21:25 +0100,140
2023-10-02 12:21:34 +0100,2023-10-02 12:21:29 +0100,2023-10-02 12:21:29 +0100,141
2023-10-02 12:21:39 +0100,2023-10-02 12:21:35 +0100,2023-10-02 12:21:35 +0100,145
2023-10-02 12:21:43 +0100,2023-10-02 12:21:41 +0100,2023-10-02 12:21:41 +0100,146
2023-10-02 12:21:48 +0100,2023-10-02 12:21:44 +0100,2023-10-02 12:21:44 +0100,148
2023-10-02 12:21:53 +0100,2023-10-02 12:21:53 +0100,2023-10-02 12:21:53 +0100,147
2023-10-02 12:21:58 +0100,2023-10-02 12:21:56 +0100,2023-10-02 12:21:56 +0100,147
2023-10-02 12:22:03 +0100,2023-10-02 12:21:59 +0100,2023-10-02 12:21:59 +0100,141
2023-10-02 12:22:08 +0100,2023-10-02 12:22:08 +0100,2023-10-02 12:22:08 +0100,123
2023-10-02 12:22:13 +0100,2023-10-02 12:22:13 +0100,2023-10-02 12:22:13 +0100,121
2023-10-02 12:22:19 +0100,2023-10-02 12:22:14 +0100,2023-10-02 12:22:14 +0100,121
2023-10-02 12:22:24 +0100,2023-10-02 12:22:23 +0100,2023-10-02 12:22:23 +0100,118
2023-10-02 12:22:29 +0100,2023-10-02 12:22:28 +0100,2023-10-02 12:22:28 +0100,114
2023-10-02 12:22:34 +0100,2023-10-02 12:22:31 +0100,2023-10-02 12:22:31 +0100,112
2023-10-02 12:22:39 +0100,2023-10-02 12:22:37 +0100,2023-10-02 12:22:37 +0100,110
2023-10-02 12:22:44 +0100,2023-10-02 12:22:40 +0100,2023-10-02 12:22:40 +0100,110
2023-10-02 12:22:49 +0100,2023-10-02 12:22:44 +0100,2023-10-02 12:22:44 +0100,111
2023-10-02 12:22:54 +0100,2023-10-02 12:22:49 +0100,2023-10-02 12:22:49 +0100,115
2023-10-02 12:22:59 +0100,2023-10-02 12:22:57 +0100,2023-10-02 12:22:57 +0100,131
2023-10-02 12:23:04 +0100,2023-10-02 12:23:03 +0100,2023-10-02 12:23:03 +0100,138
2023-10-02 12:23:09 +0100,2023-10-02 12:23:08 +0100,2023-10-02 12:23:08 +0100,146
2023-10-02 12:23:14 +0100,2023-10-02 12:23:12 +0100,2023-10-02 12:23:12 +0100,149
2023-10-02 12:23:19 +0100,2023-10-02 12:23:14 +0100,2023-10-02 12:23:14 +0100,148
2023-10-02 12:23:24 +0100,2023-10-02 12:23:19 +0100,2023-10-02 12:23:19 +0100,148
2023-10-02 12:23:28 +0100,2023-10-02 12:23:28 +0100,2023-10-02 12:23:28 +0100,140
2023-10-02 12:23:33 +0100,2023-10-02 12:23:33 +0100,2023-10-02 12:23:33 +0100,130
2023-10-02 12:23:38 +0100,2023-10-02 12:23:36 +0100,2023-10-02 12:23:36 +0100,126
2023-10-02 12:23:43 +0100,2023-10-02 12:23:41 +0100,2023-10-02 12:23:41 +0100,121
2023-10-02 12:23:49 +0100,2023-10-02 12:23:48 +0100,2023-10-02 12:23:48 +0100,115
2023-10-02 12:23:54 +0100,2023-10-02 12:23:51 +0100,2023-10-02 12:23:51 +0100,115
2023-10-02 12:23:58 +0100,2023-10-02 12:23:55 +0100,2023-10-02 12:23:55 +0100,113
2023-10-02 12:24:03 +0100,2023-10-02 12:24:03 +0100,2023-10-02 12:24:03 +0100,109
2023-10-02 12:24:08 +0100,2023-10-02 12:24:04 +0100,2023-10-02 12:24:04 +0100,109
2023-10-02 12:24:14 +0100,2023-10-02 12:24:12 +0100,2023-10-02 12:24:12 +0100,116
2023-10-02 12:24:19 +0100,2023-10-02 12:24:14 +0100,2023-10-02 12:24:14 +0100,118
2023-10-02 12:24:24 +0100,2023-10-02 12:24:20 +0100,2023-10-02 12:24:20 +0100,134
2023-10-02 12:24:29 +0100,2023-10-02 12:24:27 +0100,2023-10-02 12:24:27 +0100,144
2023-10-02 12:24:34 +0100,2023-10-02 12:24:33 +0100,2023-10-02 12:24:33 +0100,145
2023-10-02 12:24:39 +0100,2023-10-02 12:24:38 +0100,2023-10-02 12:24:38 +0100,150
2023-10-02 12:24:44 +0100,2023-10-02 12:24:39 +0100,2023-10-02 12:24:39 +0100,150
2023-10-02 12:24:49 +0100,2023-10-02 12:24:48 +0100,2023-10-02 12:24:48 +0100,140
2023-10-02 12:24:54 +0100,2023-10-02 12:24:53 +0100,2023-10-02 12:24:53 +0100,129
2023-10-02 12:24:59 +0100,2023-10-02 12:24:54 +0100,2023-10-02 12:24:54 +0100,128
2023-10-02 12:25:04 +0100,2023-10-02 12:25:03 +0100,2023-10-02 12:25:03 +0100,120
2023-10-02 12:25:09 +0100,2023-10-02 12:25:06 +0100,2023-10-02 12:25:06 +0100,117
2023-10-02 12:25:14 +0100,2023-10-02 12:25:13 +0100,2023-10-02 12:25:13 +0100,112
2023-10-02 12:25:19 +0100,2023-10-02 12:25:16 +0100,2023-10-02 12:25:16 +0100,111
